"review_id","star_rating","helpful_votes","total_votes","vine","verified_purchase"
"R2S1HTKMWLVIWV",5,19,23,"N","N"
"R25F1P4HTOOP60",3,23,27,"N","Y"
"R1I4CXVPZCKFRG",5,24,24,"N","Y"
"R2JA2YM65A1D2E",2,28,33,"N","Y"
"R6XUL7TF99WSC",1,36,38,"N","Y"
"R5THMCG3X3G42",4,14,25,"N","Y"
"RX7GDERFG4OV1",5,72,73,"N","Y"
"R39W9NX4ILDZ4J",1,27,30,"N","N"
"R22XS3NASKB7M0",1,23,23,"N","N"
"R384I3ZOYKQ4U1",1,121,133,"N","N"
"R2HZ6A5BT7ICPC",5,20,20,"N","Y"
"R1L4EOO8YVKRAF",5,24,26,"N","Y"
"R3QAU1I3PB6PQ0",5,22,22,"N","Y"
"R2L1VX7R8JIUGT",5,18,20,"N","Y"
"R3DDIOHU4QVTDW",4,195,270,"N","N"
"RYVKHD4XXC2KJ",1,18,33,"N","Y"
"R2E6NQJZV9EJW5",5,20,21,"N","Y"
"R2BBSYHLMQQTGW",5,137,142,"N","Y"
"R3OFY33UT7IEC9",5,19,22,"N","N"
"RNOBLBUW7DXGX",5,175,180,"N","N"
"R1078FXZZ9BWVW",1,36,38,"N","Y"
"R1ELNODAFA6TIW",5,54,56,"N","Y"
"R18GV3EHQVQAFP",5,46,49,"N","Y"
"R2QX5DO1NE2NUF",1,16,22,"N","Y"
"RQGC9DEPIVQ5K",5,35,38,"N","N"
"R1EKUM7C34QQYZ",2,44,45,"N","Y"
"R2FKJFH3N1B1QS",5,29,31,"N","Y"
"R156MHMYZ7ZJM4",1,27,40,"N","N"
"RC3MJ2A45IOI3",1,28,34,"N","Y"
"R252BSB3YD2YI1",5,21,25,"N","Y"
"RSNJLP6LV11ZJ",5,23,27,"N","Y"
"R14R998H6PT940",1,23,25,"N","N"
"R2JFC2H299LV88",5,77,80,"N","N"
"RJQPW64PFXWKU",2,145,172,"N","Y"
"R3FMJROBS7V6B8",1,32,33,"N","Y"
"R3C19A27A493YQ",5,363,389,"N","N"
"R36SC0WXC3W2PX",5,23,23,"N","Y"
"R2ARIOM3XYS3H5",1,27,34,"N","Y"
"RL6TFPP8LLJ0K",1,232,243,"N","Y"
"R3IJ5PPPGDXKU5",5,83,92,"N","Y"
"R2F2FLTI525IL8",4,37,37,"N","Y"
"R1EKNS1TZ9OB1V",1,21,22,"N","N"
"R1MSKMOX7M6S8F",4,36,37,"N","Y"
"R3I5DVE7W0AU8W",5,28,29,"N","Y"
"RJ2783RKX37I9",5,51,53,"N","Y"
"R7PIJ4UJ0EGM",4,17,26,"N","Y"
"R2KS60JT2PY7LN",5,91,99,"N","Y"
"R2FX6JQ4C5ZCUE",5,80,91,"N","N"
"RL4LY0AYL3A1V",5,23,26,"N","Y"
"RP1M1VI6O8ZQR",5,21,22,"N","Y"
"R3S8N0IIT1USRN",3,65,71,"N","Y"
"R1TZ1Y2CZC9O02",5,18,24,"N","N"
"R4PU32GL7X61D",1,22,25,"N","Y"
"R1FLLHTFWQVLW5",5,24,25,"N","Y"
"R5UIILR8Z6TU",5,54,59,"N","Y"
"R2ORKLVEG90PM6",1,18,20,"N","Y"
"R2O4DG7LIFRZ5X",1,29,32,"N","N"
"R1E5RIU65T5E2B",1,13,22,"N","N"
"R3FL52JP4P6VAW",5,26,28,"N","N"
"R3CMIT63FGIW6H",5,17,21,"N","Y"
"R3QMRZXSEDO5XB",1,12,24,"N","N"
"R31EFDDE8X9W36",5,60,66,"N","Y"
"R1OHJFC8DYDSSD",5,32,36,"N","Y"
"R3GAE96UTI745Q",1,20,23,"N","Y"
"R33403UWC3GNA1",1,21,23,"N","Y"
"R3AHX5BUOMDLWY",1,20,22,"N","Y"
"R1FQFOLZIGCZKA",5,28,28,"N","Y"
"RLSYJ9PQXDTJG",5,966,990,"N","Y"
"R208SFK8MSA9WN",1,46,54,"N","Y"
"RIQL8X7PXBGZV",5,85,86,"N","Y"
"RPXEPCG0E2QFG",5,18,22,"N","Y"
"R2INIO7P5VH3PX",1,37,42,"N","Y"
"R39GYAFUY0WF2H",5,32,34,"N","Y"
"R2NZ7S1ZVRV2M8",1,27,28,"N","Y"
"R2BWQTXOIGFOM4",5,19,20,"N","Y"
"R2SDB0PK32H5B",5,21,22,"N","Y"
"R2Z5AWFSXIZEYN",5,64,70,"Y","N"
"R1IFORBZKUY27N",3,34,43,"N","Y"
"R2EC086YNNUGF6",5,34,35,"N","Y"
"R8T1QX9YKQLW9",1,17,20,"N","Y"
"R38ORVRMPGN0CB",5,44,47,"N","Y"
"RW3EJ79CEHY0N",1,29,30,"N","Y"
"R1KXLS8Y6JB389",1,46,54,"N","N"
"RKKSUHSCACAM8",1,74,75,"N","N"
"RU5HI33ZR4QXR",2,26,34,"N","Y"
"R3DJY4ECFZ5KI3",5,120,124,"N","Y"
"RQ5GH92NDC9K0",5,20,22,"N","Y"
"RCAR0ZUX6YVZH",3,67,70,"N","N"
"RZVLVDHO7PR6Z",1,14,23,"N","Y"
"R3B53OFQFMMITO",3,19,20,"N","Y"
"R3DHVUPV6B1RIN",1,16,20,"N","N"
"R3UUYOONDP4ECG",5,18,20,"N","Y"
"R1N4MV2BSH4L7S",1,52,59,"N","N"
"R30R8A3X5UC6KT",2,127,136,"N","Y"
"R3E6DN7J6ZG9CN",5,19,20,"N","Y"
"R1TBLAQ45OJBWB",5,20,32,"N","N"
"R3ITZ3UCPQUY63",1,26,28,"N","N"
"R3L7POCU45BEUX",1,51,56,"N","N"
"R1ZGYH5HKN4UUL",5,26,26,"N","Y"
"R2HOQX2GL0F552",3,18,21,"N","Y"
"RAK3974YZ4Y9Q",5,20,20,"N","Y"
"R2G4V88FYQ34RG",4,21,26,"N","Y"
"R1B57ZUSH2GKI6",5,39,47,"N","Y"
"R19QXMMNY7MAWY",1,15,24,"N","Y"
"R1NJ6LC0YIV0B9",1,59,71,"N","Y"
"R1F6PK5J5Y1XLV",5,276,290,"N","Y"
"R1F86HGZFOJ49R",2,23,30,"N","N"
"R25NXMENOQGVGD",5,38,43,"N","N"
"RJD78OY1IMLY5",4,18,20,"N","Y"
"R2811P1AQL9OJ5",5,55,68,"N","N"
"R35JDD1HV24ZEI",1,13,20,"N","Y"
"R1P39ZY9FQ2FE7",5,47,48,"N","Y"
"R1O662QII0F6XC",1,14,21,"N","Y"
"R377URSP0A9GI5",2,22,23,"N","N"
"R2E7F8EXRHE2SS",5,114,124,"N","N"
"R2D7GAK2U7EHSG",5,98,101,"N","Y"
"RYGDL4DT6LTLZ",5,94,105,"N","N"
"RVIFV3O755RQ7",2,31,33,"N","Y"
"R2SQGJ96FEZWZY",1,74,74,"N","Y"
"R3SLL931FZSGS5",5,55,60,"N","N"
"R2XOKU6Z2IZOUB",5,22,26,"N","N"
"R2SKU8DTOBJBJO",1,183,193,"N","Y"
"R10XUAAIBN43EP",5,25,29,"N","Y"
"RBENLNN5OD9Z",1,18,20,"N","Y"
"R1IRGYASBIR0TU",1,28,28,"N","N"
"R2BONRVJ6P8HKH",2,62,75,"N","Y"
"R2IHWOHVPS8QK6",1,12,22,"N","N"
"RFLWRC5FLTETD",5,32,37,"N","N"
"R87JVWUX1DQ53",3,28,31,"N","Y"
"R1H962BUMN4I7D",5,20,21,"N","N"
"R1TTX5WW89YRLQ",1,25,38,"N","N"
"R3LBTWZFPYARV8",1,19,24,"N","N"
"R3C41IJ7L2LKY1",4,23,23,"N","N"
"R3PD33QIYR0I67",5,92,104,"N","N"
"RI5RVIR54F3VV",1,16,21,"N","Y"
"R65ZK2W315EZH",1,16,24,"N","N"
"R30Q5Z74OUMS58",1,50,50,"N","Y"
"RH0I1UPT95G2T",5,66,98,"N","N"
"R311R8NBEI7IRZ",4,39,41,"N","Y"
"RPPQTT503HJGA",5,68,73,"N","Y"
"R1E2UOW21NNZL5",3,22,24,"N","Y"
"R1K3653DZRBUY5",3,34,36,"N","Y"
"R1SXW9NRIQ8129",5,55,57,"N","Y"
"R336ML9EV0DIZZ",5,28,28,"N","Y"
"R3FKFMZNPDETY8",5,21,23,"N","N"
"R3PTL8B2BROP1T",3,27,31,"N","Y"
"R3GO0YKGALAPC0",1,45,45,"N","Y"
"RJG5CJGVL7823",5,31,33,"N","Y"
"R3BH35TZWDFJET",5,26,35,"N","N"
"R3HOGQBYL7O9Y9",1,13,21,"N","N"
"R1X7YJF1GAPHV",5,23,25,"N","Y"
"R1U6N9R1A5WQZ3",1,46,54,"N","Y"
"RPLNVWOZDO4K3",5,217,229,"N","Y"
"R3LB3HWF37SYUN",5,31,32,"N","Y"
"R14WKJBSZNRD3F",5,37,38,"N","Y"
"R37GZUVG5FJRP",5,25,25,"N","N"
"R3ITDAN1M0ZKWN",5,24,26,"N","N"
"R391VSNC2BNPM5",1,16,24,"N","N"
"R1A4319FELB5T4",5,24,24,"N","N"
"R1BB5GRH4OCRAS",5,36,42,"N","Y"
"R39IHYTIR8S03C",4,29,36,"Y","N"
"R1RP61HKO23ZXD",2,33,34,"N","Y"
"R1UGUPMLJA7NCN",5,42,43,"N","Y"
"R1MYDUZMUQ1NVU",3,23,24,"N","Y"
"R7ZPR89L8FEU5",5,28,28,"N","Y"
"R3P45ACZGAJFSF",5,22,22,"N","Y"
"R2TCAFJ8EVV7M7",5,27,28,"N","Y"
"R2JJJ4TZA228ZY",5,175,195,"N","N"
"R1WZM2XHBFB16U",1,19,20,"N","Y"
"R22SX3IBILHKCN",5,126,141,"N","Y"
"R12SFNBFWVOOKC",5,31,36,"N","Y"
"R1J2HLPIFIGC3Z",2,17,20,"N","Y"
"R4GWLPMHJJEYZ",1,22,25,"N","Y"
"RA0KWC8GTFHNJ",5,254,290,"N","N"
"R3LKB1X2B2HB6L",5,44,45,"N","Y"
"RAQMNC72T9CHV",5,67,73,"N","Y"
"R3H8T8DYZTDD1H",5,107,127,"N","Y"
"R2VSB45FN5947G",5,37,38,"N","Y"
"R19YLFNAKU66G7",5,50,55,"N","Y"
"REU2D7R6LD5SO",5,19,22,"N","N"
"R3FUF4DF4GPL9O",2,19,21,"N","Y"
"R16DQAR62VWESZ",5,41,45,"N","Y"
"R3TQ7EXUOT0AYB",5,19,34,"N","N"
"R35LC2DJEENEH4",1,101,106,"N","Y"
"R2D61BMCN1X98V",4,23,23,"N","N"
"R8BDK1JEDPUEI",4,32,40,"N","Y"
"RV7PL24NNPXBF",5,231,264,"N","Y"
"R2V4QKI2HP97BN",5,28,34,"N","Y"
"R3AK6B0G4UY1NV",5,23,23,"N","N"
"R3N6RUNER7UXP6",5,14,20,"N","Y"
"R28CAD05P0F2N7",5,19,20,"N","Y"
"R227R0W263PGRD",5,20,22,"N","Y"
"R3EZGGDDEWU3BK",5,18,20,"N","Y"
"R344B8W176RBAF",1,21,23,"N","N"
"R33KEZQTRORA0Q",5,20,20,"N","Y"
"R3LE55OBFAWPQ9",5,17,20,"N","Y"
"R3A9SP0NS2CTKM",4,30,31,"N","Y"
"RWLZJUXG2DEEI",5,41,56,"N","Y"
"R1UNRW1QTHLSZ",2,21,30,"N","Y"
"R1YPW0OUGUZJTG",4,37,48,"N","Y"
"R27UL6EFV88GGV",2,13,22,"N","Y"
"RKZIRFNU78S0D",5,33,33,"N","Y"
"R1O5IW1U5NWZ4J",5,15,21,"N","Y"
"R31NPQZGH319TF",4,19,24,"N","N"
"RGSZFPGIOC4V5",5,26,27,"N","Y"
"R3DGIEXFU8E3NQ",1,19,20,"N","Y"
"R3SC4OGZ6XTLTB",5,88,95,"N","Y"
"R3JKQ7ZFV4LQMN",1,27,27,"N","Y"
"R2G24D6JJHOQ6J",2,63,68,"N","N"
"RMCCQ3VEN9K2X",5,35,36,"N","Y"
"R2QXKL9TADZO1X",1,19,21,"N","N"
"R2NV5Q4IU46H5Q",5,65,68,"N","Y"
"R3GASYMYU4A3AS",4,34,34,"N","Y"
"RTWFXZUAZUX6I",1,94,102,"N","N"
"R1N75CQ8D25BDK",5,22,24,"N","N"
"RELDB40DPLJV",4,20,21,"N","Y"
"R1G0E0I1C1XJS",5,22,22,"N","Y"
"RLR9UL75OQHA4",2,25,29,"N","N"
"R4W937BVH7TYT",1,19,32,"N","N"
"R2CITWB4WC83XU",4,21,33,"N","Y"
"R3MTTT7DH4M9G6",1,29,29,"N","N"
"R3BC0CHXZV05HM",2,38,43,"N","Y"
"R1GBEGFXUHOQ9",5,23,23,"N","Y"
"R3671BAVJ867E5",1,11,21,"N","Y"
"RO7IOEI6AHXFB",4,18,24,"N","Y"
"R11UL42EU67N8C",5,20,37,"N","N"
"R2OF79M601G7HZ",1,13,22,"N","N"
"R35FULLAIL62E3",3,12,21,"N","N"
"R1J7VA8WIXYB60",2,20,24,"N","Y"
"RXESOSYJGVU8P",1,22,25,"N","Y"
"R59PZ7ZYA5R29",5,22,25,"N","N"
"R33NAP6BG0IT05",5,53,55,"N","N"
"R2QT7NRUF0QR",2,37,56,"N","Y"
"R2WOEL79YYJPON",5,19,20,"N","N"
"R3R8Y7DKYQIFJ5",5,35,36,"N","N"
"R3ANO6CHS4JPO2",1,287,388,"N","N"
"RC821H3BYPMDA",5,27,29,"N","N"
"R1BIL24OVUSU2B",5,15,20,"N","N"
"R3KCNQP7TQN8R",5,35,36,"N","Y"
"R1WY47AZEAU9BE",5,19,21,"N","Y"
"R2UW085A81DS8D",2,19,21,"N","N"
"RWZMMX3GL18K6",1,18,20,"N","Y"
"RBXV9FZF1PHAH",5,23,23,"N","Y"
"R3R25WQKZAQMPC",5,64,64,"N","Y"
"R35MLSZGEEFJ93",5,30,36,"N","N"
"R3FLM24EGWRGA5",5,24,26,"N","Y"
"R2JSUZ6X8NNG9I",4,30,31,"N","Y"
"R20MACGO4K1UNY",5,32,33,"N","Y"
"RWPJBDEG96WHN",5,19,21,"N","N"
"R5NFG2HNZ796G",1,18,22,"N","Y"
"R27JGZAQDO2JLB",4,19,26,"N","Y"
"R3URH4INWI6MJ3",5,29,31,"N","Y"
"R1AJ4U70KG0EOI",4,22,24,"N","N"
"R3QCJZUJ68RS5K",4,19,21,"N","Y"
"R1S3EQU02FNDAV",1,20,22,"N","Y"
"R2ZNLVDSIPP8BY",5,109,116,"N","N"
"R2LGMINWLBOS2I",2,33,45,"N","N"
"RIXX5D2OSWE6M",5,25,28,"N","Y"
"R18E2SB555YNGI",5,28,34,"N","N"
"R34JDSF6SQ0UF3",5,22,27,"N","Y"
"RR78VWLNEGET6",1,25,29,"N","N"
"R3B7BY0Z1MOD9R",1,21,21,"N","N"
"R1XNUFIXG895PH",4,54,58,"N","N"
"R9CYMUT41YIO1",5,27,31,"N","N"
"R30FILF3AYXUZX",5,21,21,"N","Y"
"R1S3EQZRLS34T9",5,46,51,"N","N"
"R182NOPYGU9GEE",5,77,82,"N","Y"
"R2W7J3TOXV7TU6",5,33,34,"N","N"
"R3M3D68AP7BDND",5,49,49,"N","Y"
"RSR63WUZPHGCK",5,35,39,"N","Y"
"RVWQ4HE8ALDTB",1,29,34,"N","Y"
"R2UVOSVJGZH9QG",2,94,96,"N","Y"
"RE4REZ3OG3ZM9",5,28,28,"N","Y"
"R2OB5TGPWZTVPD",5,21,21,"N","Y"
"R144AP902EMBFY",3,100,123,"N","Y"
"RV4UU27EIURRU",1,14,24,"N","N"
"R2IMORBBTORF29",3,19,20,"N","N"
"RDVYVSN65MG0L",4,37,43,"N","N"
"R29YNEX59LFX5",5,52,56,"N","N"
"R1X8SHI1AZJR6C",4,23,26,"N","Y"
"R2R6X7VLAJKAZG",3,20,32,"N","N"
"RRXJGGSMJW2V5",5,49,49,"N","Y"
"R2KD6MLZMPMA6E",4,260,272,"N","N"
"R10Z6SKXYUWMXE",4,44,44,"N","Y"
"R3NCSMCPFPWI8V",5,22,22,"N","Y"
"R2N4XQ4Q2750CI",5,20,23,"N","Y"
"ROMCEZWG08U6",4,44,46,"N","N"
"R3GUX444E9V2LZ",4,26,27,"N","Y"
"R3MRMO0HKTG39",1,22,25,"N","Y"
"R37VIEY1413LOL",1,15,26,"N","Y"
"R1RSCZ55SMJBO9",5,29,33,"N","Y"
"R2FGCZVSN0AKBZ",5,22,25,"N","Y"
"R2DXODW1SIO8DW",4,30,34,"N","Y"
"R2I77DPJUFQEH",5,37,38,"N","N"
"R1GBSLLOY84A79",1,26,29,"N","Y"
"R142X0LK4W7KU0",5,31,31,"N","N"
"R2FERJ7C6XZ4U6",1,30,33,"N","N"
"R1O1W11SI6CAGI",5,36,69,"N","Y"
"RMIG99VM1EBQ6",1,22,23,"N","Y"
"RRO5824UR4C40",5,28,38,"N","N"
"R45AQBS1306IN",5,363,369,"N","N"
"RVIG6MTTDSFTK",4,26,29,"N","Y"
"R2IAW3I6ZPFKLX",5,20,21,"N","Y"
"R1Q4P3ZW2BK051",3,70,83,"N","N"
"R19IG0D76YJ635",5,51,53,"N","Y"
"R3RIIYYSC2V46Q",5,49,49,"N","Y"
"R2OWYXRY58T3WI",1,26,30,"N","Y"
"ROLLNKEKZTY4E",3,21,23,"N","Y"
"REMSXZLFOWKJH",4,23,23,"N","Y"
"R2CXRQASF30XNU",5,24,26,"N","N"
"RY3SE6IWHTPWP",5,160,167,"N","Y"
"R2TBGCQVIWZEYU",5,28,29,"N","Y"
"R210JA96NS0M1H",3,21,22,"N","Y"
"RJS539AU57ZLE",2,94,100,"N","N"
"R2R598NJ2A2WGL",5,20,22,"N","Y"
"R2B619QRYFUPJ4",4,20,23,"N","N"
"R2D99VPHGJLVDB",4,49,49,"N","Y"
"R7GBVZRXNZJNS",1,22,24,"N","Y"
"RUANL78XHEPXX",5,30,33,"N","Y"
"RPXZOSHLQUTFK",3,23,26,"N","N"
"R3PV8G80F8R4KT",2,14,22,"N","Y"
"R3T56WEW15R2QO",2,62,66,"N","Y"
"R12NKJEJBY1RI1",2,1136,1195,"N","N"
"R1CBOO5FQO9XCY",3,22,27,"N","Y"
"RGT2WTGT7ROS4",5,24,26,"N","N"
"R2OMK8BADUPPPW",1,11,22,"N","N"
"RABEN0Q7UGBJQ",5,18,23,"N","Y"
"RBRUF3TVGXCXK",5,98,105,"N","Y"
"RA8AEFZG09A2C",5,42,42,"N","Y"
"R39FQV18E5LR28",1,27,29,"N","Y"
"RS8AHBPS5JW2F",5,24,25,"N","N"
"R3OYKPYV0PR8VB",4,68,79,"N","Y"
"R16L1R95OH4QR5",1,22,30,"N","Y"
"R1RTKVHJ1GBU6V",5,28,30,"N","Y"
"R1XTVG3ITUSSP4",1,28,38,"N","N"
"R3RPEBT4WLE1XI",2,19,21,"N","Y"
"R1O56IDE00C5RV",5,31,36,"N","Y"
"R9CRHKY8H1Y0F",1,83,87,"N","N"
"R1KFIL21FAQ4QS",1,165,218,"N","N"
"R2S4359T00GILJ",5,27,30,"N","Y"
"R1BR6U3J21YF6Y",5,99,104,"N","N"
"R21W5FNAYB8CIA",2,15,20,"N","Y"
"R1WJPMLMVO7NQE",5,23,28,"N","Y"
"R3CMXMAV6FEG2",1,23,23,"N","N"
"R14ZVWMYMRR3W2",1,45,62,"N","N"
"R90OJ7FYGBJOH",5,30,33,"N","Y"
"R2L4CIHG4GCKV0",1,17,20,"N","Y"
"R27FV8TTVFYVFP",1,57,68,"N","N"
"RSHFPPA6M3I2E",5,159,170,"N","Y"
"RL6IJAH9D3NPW",1,18,29,"N","Y"
"R2JX66LEZ10PL8",5,40,41,"N","N"
"R2ZL6GVVRQKG9L",5,104,128,"N","Y"
"R2YP6U4MXU3WAH",5,36,50,"N","Y"
"R2XV2JYRZN747Q",1,43,48,"N","Y"
"R36MORXAAK4Z5X",4,40,45,"N","Y"
"RJQCQ3O5CAU6O",2,46,49,"N","Y"
"RRD0ZSZA1G8OZ",5,22,22,"N","Y"
"R3681TYDRJXGFI",1,22,28,"N","Y"
"R79YKLJTYK8BO",5,186,191,"N","Y"
"R1VOOHB1QT6BSR",2,20,21,"N","Y"
"R1WFDR0PAYUJAI",5,30,47,"N","Y"
"R2NTS03UKF8LOA",5,221,233,"N","N"
"RW57R4YKX02PG",1,73,95,"N","Y"
"R1ZDDL38WNXTOL",5,29,31,"N","Y"
"R267I2U3YDQQRS",5,17,21,"N","Y"
"R1S454HTW7Q1J4",1,28,31,"N","N"
"R36XN4Q1NO2RF8",2,22,25,"N","Y"
"R19GAYHKAS7BUX",3,34,37,"N","N"
"R2MVHO6J6ABX3X",1,39,57,"N","N"
"R3D1OHR292GP91",1,25,35,"N","Y"
"R108JMA6S3O9JL",1,106,115,"N","Y"
"RS87FTUIV53W",5,16,22,"N","Y"
"RXZU1J4UL5404",1,25,25,"N","Y"
"R1V5XSTZ2BI8CJ",5,45,46,"N","Y"
"RXG9KS9YU0DHM",5,137,141,"N","N"
"RZ65ZX1CLGGNB",5,33,33,"N","Y"
"R18GR1W3Y0MGRQ",5,33,34,"N","Y"
"R13B5RO0RTNJEO",5,21,24,"N","N"
"R2YUBWF6SDLGC3",5,22,25,"N","Y"
"R250P2HMI71IWD",5,20,21,"N","Y"
"R2WOPPAKST7171",5,29,29,"N","Y"
"R36JVJU1VREC9I",1,21,22,"N","N"
"RQ3BAFY6V52TP",1,21,24,"N","Y"
"R1UM7B9RGTE0TL",1,12,20,"N","Y"
"R25RSKTC99VSCF",4,32,37,"N","Y"
"R2YY1ZPYZD1GY0",5,30,52,"N","Y"
"R30L99596MXBMA",1,13,23,"N","N"
"R3DT6OHGOQFO07",2,38,52,"N","N"
"R2SPWGL70B8Z8I",1,41,58,"N","Y"
"R1ZG0IVHJSO6WB",1,18,23,"N","N"
"R3BQW3R93Q9RJ",5,56,58,"N","Y"
"RCPGJFA60UCSD",3,18,21,"N","Y"
"R27E0J9TRS0TE",4,22,24,"Y","N"
"R1H9MZ9X629OJT",3,19,27,"N","Y"
"R1SBT4FJLHJNU3",5,66,72,"N","Y"
"R5YZUEK02I0DR",5,17,21,"N","N"
"R2DHZ8HVZ0B5J1",5,95,105,"N","N"
"R2NJFASZK9H3EQ",5,21,21,"N","Y"
"RXIY2KSAT8Q3F",1,17,25,"N","Y"
"R34L0C24IM3V66",5,28,31,"N","Y"
"R2YD3784M1NO2G",5,33,59,"N","Y"
"R1FJA44MWDU0UJ",1,32,36,"N","Y"
"R199FW51U3SION",4,19,23,"N","Y"
"R2I31FHEWYCVJ",3,123,125,"Y","N"
"R3I2RIL1HXMFLQ",2,21,25,"N","Y"
"R1CH7BDQXH0TND",4,25,27,"N","Y"
"R2RTT9V9FALNU3",5,19,22,"Y","N"
"R2TXJ25AXCSKXK",4,39,40,"Y","N"
"R2OH2IEL91HKH7",5,21,22,"N","N"
"R376EW5QY2TEBK",5,80,82,"N","Y"
"R1J1Y2XSVSKUTD",5,55,64,"N","N"
"R11K0CLV6L4FU3",1,34,44,"N","Y"
"R2Y7Y7FNJVL8QJ",5,27,29,"N","Y"
"R26RUBA4LJDO6O",5,32,34,"Y","N"
"R2QXQGD2JNTMP7",5,23,25,"N","Y"
"R18GU5KK1I0O8X",5,26,29,"N","Y"
"R1ZHTY91F8B77U",5,38,53,"N","Y"
"R39V0ZN5OL9E2N",5,60,62,"N","Y"
"R2T1JL48Q24UJM",5,21,23,"N","Y"
"R2RIAULAHX457C",5,31,43,"N","N"
"R2KLQEJYA8K2QH",5,28,34,"N","Y"
"R3ILMQT1O5W9HW",1,20,24,"N","Y"
"RV2D9GDUQ8KF6",5,52,58,"N","N"
"R2J2V1JXJO2A4L",5,340,344,"N","N"
"R1I1QPJOBQQ2HQ",5,338,402,"N","N"
"RKP8R8W7GW5P7",5,60,63,"N","Y"
"R23LOFYYOF0HFD",5,19,28,"N","Y"
"R184NJU4WRJBFO",2,21,22,"N","Y"
"R2FLCOAQE4XE11",5,51,52,"N","Y"
"R2MGPIGY826EYV",5,48,54,"N","N"
"R34U8XWVXH1GI5",5,25,26,"N","N"
"R2NHABMT59SQJZ",3,25,32,"N","Y"
"R28O1PDGLV2HXE",5,16,22,"N","N"
"R1DC091H70PI27",5,22,23,"N","Y"
"R125636SX7B0ZN",1,43,54,"N","Y"
"RT6CQJY9MXZPP",1,21,23,"N","N"
"RR4FQE6FL9Y74",5,38,38,"N","Y"
"R3BD477HUSXRDD",5,27,27,"N","Y"
"R2OQ0ZWSHMFZVD",1,14,23,"N","N"
"R3SNF636R3GFYP",5,19,23,"N","N"
"R3DX70KLBQV08F",1,43,60,"N","N"
"R27AZ9I4AJPV8H",5,65,72,"N","Y"
"R1FWFE8Z9AE1BL",5,19,20,"N","N"
"R3EDFCDQBWNZ6X",4,21,24,"N","Y"
"R1LJRU2YOO15FD",1,37,49,"N","N"
"R3OY5VWYJO9CW4",5,20,23,"N","N"
"R27D4LWPIR34IG",1,35,39,"N","N"
"R18HQOFTS33ZUG",4,99,117,"N","N"
"RED8J44TQVZBH",5,52,52,"N","Y"
"R296JNSJTVB1KC",1,22,23,"N","Y"
"R2SNJ1X6PPBQB9",5,46,46,"N","N"
"RL012LIKTR6PV",1,22,25,"N","N"
"R1IIHA89OQD0B5",5,51,64,"N","N"
"R2SVZ08525P8RB",5,40,43,"N","Y"
"RH60AMOHITM2K",5,38,43,"N","N"
"R2L221GB2D161Q",5,52,55,"N","N"
"R3LLO9CVI3RGGP",4,21,21,"N","Y"
"R20OO5PDMBVX7M",5,103,108,"N","N"
"R3HQ59TIPI6XM5",5,29,33,"N","Y"
"R1TJXIK97JIAFP",5,18,20,"N","Y"
"ROUZC9AKMK1KQ",5,23,23,"N","N"
"R1L57TGNXOBZFO",2,25,29,"N","Y"
"R5BTCOE3E0KJP",5,30,31,"N","N"
"R3IZGKV85PJCRD",5,20,20,"N","N"
"R3N1DWPCIMBTFI",5,21,28,"N","N"
"R219PBQT2YO20F",4,25,29,"N","Y"
"R1L47A19RI3T3C",5,18,25,"N","Y"
"R12VV9L0ML292D",5,21,22,"N","Y"
"R2D6I9GF9ANIP4",1,25,25,"N","Y"
"ROKNDRLTHLDHH",5,24,24,"N","Y"
"R31ZO83YZXO825",2,29,41,"N","Y"
"R33Q0O3I9MNJ19",3,17,22,"N","Y"
"R565ISROBLIGB",2,126,130,"N","Y"
"R2LMHNSDTX07JZ",5,29,29,"N","Y"
"R11H4JT36BZJE9",5,31,31,"N","N"
"RO2RMCH9O8KPK",1,19,22,"N","Y"
"RQ1V4VZ9C0QZR",5,86,97,"N","Y"
"R2HYH0JA1R2XZ3",5,27,29,"N","N"
"R383GJJ48X0PUE",3,31,35,"N","Y"
"R14VJLS7Z1YTYM",4,36,41,"N","N"
"RYD425I737IB",4,71,77,"N","N"
"RXV5HQ7WZ94SW",4,23,27,"N","Y"
"R292WUB5NRHEAG",5,30,38,"Y","N"
"R1XEUFVYLSXSUA",5,16,20,"N","Y"
"RUKW64FWXQJTK",5,15,22,"N","Y"
"R28KZ8F2ESCRX9",4,26,31,"N","Y"
"R3RVOVH5WG5MF8",1,22,26,"N","Y"
"RGUZEC3IR96QY",1,24,30,"N","Y"
"RJYZLTE4Z15QL",5,146,155,"N","Y"
"R34ULQJNV3MM0C",1,18,21,"N","Y"
"R20IVS3AOVQKGB",3,51,66,"N","Y"
"R1QYEZLDUJYLLW",5,51,51,"N","N"
"R2TB87O6JQXLKJ",1,205,229,"N","N"
"R3G5B3ICTTVN71",2,25,25,"N","Y"
"R1E2QEXA44PHTY",1,48,57,"N","Y"
"R17ADX4H6ZT6PX",2,26,36,"N","Y"
"R3GDDRPPJIBHMC",5,23,23,"N","N"
"R1TPHCV31ZCW9Z",5,20,24,"N","N"
"RLYMG05T40UZV",5,22,22,"N","Y"
"R343VU8X4FU22C",1,11,22,"N","Y"
"R1LMZ6QW8F6NWU",5,21,22,"N","N"
"R25BLG5HSWN62V",1,22,27,"N","Y"
"R2KXRQ2QY02VAU",1,69,80,"N","N"
"RW9V3E7KTX56I",4,19,23,"N","Y"
